diameter,center_lon,center_lat,counted on,VID,sfs_depth,d/D,age,x,y,radius (m)
7.0460562401853695,32.357972368349245,-85.49561377453789,sfs,,0.32395320002888184,0.046,53000000,1753.115703957135,-2277.40611530081,3.5230281200926847
4.924033313089091,32.3557509603733,-85.49491776037698,sfs,,0.2477955407648551,0.05,34000000,1748.095447881227,-2256.2346861993005,2.4620166565445456
6.373025239870582,32.35291444148494,-85.49472067821016,sfs,,0.2631979145671721,0.041,46000000,1741.4159198591606,-2250.172870265308,3.186512619935291
29.987187349384744,32.36303109865183,-85.49472788686363,sfs,,1.4479021656170517,0.048,214000000,1765.5082902588053,-2250.7000777714015,14.993593674692372
13.386047186839837,32.35417260301296,-85.49440361458238,sfs,,0.43569957403178705,0.033,95000000,1744.5350347496958,-2240.5973654096315,6.693023593419919
4.7741291883327515,32.35530284238626,-85.49536033120746,sfs,,0.27528814011384384,0.058,26000000,1746.8569336197588,-2269.640207842577,2.3870645941663757
16.54332882753555,32.3454792361155,-85.49526442287818,sfs,,0.9869636191724567,0.06,110000000,1723.499606110046,-2266.4356080394787,8.271664413767775
6.354752455661869,32.354541160079314,-85.49596935112541,sfs,,0.19217885385023692,0.03,46000000,1744.8076358231183,-2288.083106571942,3.1773762278309343
9.147954259896066,32.35075310292899,-85.49625891699131,sfs,,0.3095756089387578,0.034,59000000,1735.6766160234888,-2296.7483166735838,4.573977129948033
10.154426604775677,32.36780842654178,-85.49712588448449,sfs,,0.4653615275692573,0.046,68000000,1775.9428016409054,-2323.556544390579,5.077213302387839
7.7285742026287245,32.37110951582897,-85.49800782269459,sfs,,0.2901094250037204,0.038,53000000,1783.452270781447,-2350.3998375583055,3.8642871013143623
4.342342795002434,32.368211586998356,-85.49867220548458,sfs,,0.18887979652026843,0.043,30000000,1776.2935954882478,-2370.454718248257,2.171171397501217
6.68063724001392,32.372027806771506,-85.49772034910079,sfs,,0.22624897237528785,0.034,46000000,1785.7515774457738,-2341.711922864415,3.34031862000696
4.126671450262982,32.37166121450234,-85.49832945353846,sfs,,0.22122464953918097,0.054,22000000,1784.6380719867582,-2360.16906458781,2.063335725131491
10.870587778933908,32.37373809100959,-85.49820238440634,sfs,,0.45161816800646193,0.042,68000000,1789.631077801411,-2356.3808061831774,5.435293889466954
9.668907586336179,32.35894647767814,-85.49826659749458,sfs,,0.31392906929340825,0.032,68000000,1754.4036470547665,-2357.871767475296,4.834453793168089
3.482514051697968,32.36617147172809,-85.49871308299507,sfs,,0.1508618496118288,0.043,23000000,1771.4227929221759,-2371.6311948707034,1.741257025848984
3.7170816873830295,32.35444931659815,-85.49746095924708,sfs,,0.11157137166355824,0.03,26000000,1744.0124105471723,-2333.3072311956416,1.8585408436915147
5.085463518685147,32.34659723734933,-85.49761694014299,sfs,,0.2882442793215887,0.057,27000000,1725.2625204008946,-2337.7997410175426,2.5427317593425736
10.19660096140532,32.380296492228425,-85.49574196614161,sfs,,0.39593039463125024,0.039,68000000,1806.2238877753425,-2281.9842231711323,5.09830048070266
4.752660447445253,32.40186516610235,-85.49324832109984,sfs,,0.185149025886858,0.039,35000000,1858.6089522112002,-2207.0629062230246,2.3763302237226265
5.500222542690925,32.34084670684391,-85.49754130119807,sfs,,0.2120840235029391,0.039,40000000,1711.6037212535355,-2335.3343636432614,2.7501112713454625
5.303173108995774,32.34416746542305,-85.49673397404779,sfs,,0.19405825498051854,0.037,40000000,1719.8156419947973,-2310.9545344993207,2.651586554497887
5.331680280889673,32.34713109515693,-85.4962674750109,sfs,,0.1747447711204586,0.033,40000000,1727.049603054566,-2296.898697715574,2.6658401404448364
6.15302510367217,32.33236200557202,-85.49620097685698,sfs,,0.22664839530170866,0.037,46000000,1691.9103949330904,-2294.443138751525,3.076512551836085
8.058435449575459,32.36086707682561,-85.49771657377443,sfs,,0.36129547228574665,0.045,53000000,1759.1888677037518,-2341.253273228981,4.029217724787729
15.135697638701558,32.34584411883581,-85.49383386809635,sfs,,0.5636839413236885,0.037,110000000,1724.9150029321786,-2223.070751442413,7.567848819350779
10.649125898890416,32.34069690671123,-85.49409204009409,sfs,,0.24225716843375267,0.023,68000000,1712.555347776687,-2230.744860790133,5.324562949445208
8.511670929564998,32.435566358155704,-85.49333301303416,sfs,,0.3035746737759837,0.036,59000000,1938.8649250787907,-2210.744127249097,4.255835464782499
7.626322161687083,32.43566693378128,-85.49292189628405,sfs,,0.2766838706302224,0.036,53000000,1939.2810581663227,-2198.282323807808,3.8131610808435417
12.466742008582107,32.4550201084614,-85.49304952823135,sfs,,0.45812323029895197,0.037,81000000,1985.336490643356,-2202.812897471775,6.233371004291054
4.023811156533051,32.44066837026644,-85.49530132251539,sfs,,0.1966121188697798,0.049,26000000,1950.169750714401,-2270.5964987460684,2.0119055782665254
4.794014841044672,32.359059776475355,-85.49665627545227,sfs,,0.15029338121985347,0.031,35000000,1755.2996239751828,-2309.0488491821257,2.397007420522336
7.433914263985594,32.34670986024991,-85.49571353584534,sfs,,0.3871437703273841,0.052,53000000,1726.2585224228749,-2280.0900771934384,3.716957131992797
8.508143705557886,32.351368650572134,-85.49554887817621,sfs,,0.5327774768047675,0.063,59000000,1737.415480977717,-2275.2378769517645,4.254071852778943
21.85747475621299,32.31174174585345,-85.49767553641242,sfs,,0.9816895334233777,0.045,150000000,1642.2774083471993,-2338.5553476466835,10.928737378106495
9.175930468832227,32.304902492427125,-85.49836814242745,sfs,,0.4358191455157794,0.047,59000000,1625.74900731768,-2359.3615626555143,4.587965234416114
9.233729795694774,32.31510973136454,-85.49895423345464,sfs,,0.2800852553737059,0.03,59000000,1649.8261743596163,-2377.4234008202543,4.616864897847387
11.488425377556906,32.34886892675553,-85.49679433002629,sfs,,0.3598171900921443,0.031,81000000,1730.9851573723279,-2312.925720789831,5.744212688778453
5.302246602308498,32.34935966565029,-85.49654405358845,sfs,,0.20039524673939013,0.038,40000000,1732.2494977504755,-2305.351887807115,2.651123301154249
2.5458898927062314,32.34967515510887,-85.49765444641261,sfs,,0.15441770634788554,0.061,7000000,1732.5742133492408,-2339.0295524377716,1.2729449463531157
4.676743896484428,32.33010178505201,-85.49928139804084,sfs,,0.1553529257307673,0.033,35000000,1685.3777993808872,-2387.778373795169,2.338371948242214
5.508118151933873,32.3208852761629,-85.49880038864275,sfs,,0.2644282223081973,0.048,40000000,1663.6259477378353,-2372.925127464581,2.7540590759669366
3.755917362330813,32.320227886708366,-85.49559154778743,sfs,,0.13155490370536427,0.035,26000000,1663.243979919761,-2275.6104208257593,1.8779586811654065
7.1156301870821155,32.30596395084598,-85.4964377902537,sfs,,0.34164839269942604,0.048,53000000,1628.9718538537807,-2300.860972324094,3.5578150935410577
7.639644794046641,32.299886121065796,-85.49575555714843,sfs,,0.3149577872154623,0.041,53000000,1614.7454735296562,-2280.003314249538,3.8198223970233207
7.93009977149356,32.29632889400975,-85.49567045925973,sfs,,0.2899555702060752,0.037,53000000,1606.3052207686337,-2277.323362062837,3.96504988574678
6.958249817838444,32.302611833771785,-85.49519622434036,sfs,,0.22441426792192942,0.032,46000000,1621.4368858425946,-2263.1203788760845,3.479124908919222
8.466074893883908,32.29490484177983,-85.49534705096283,sfs,,0.31999131837528694,0.038,59000000,1603.0290204971684,-2267.4774487500877,4.233037446941954
5.043094677332534,32.29969895894639,-85.49473163319634,sfs,,0.15994405165565695,0.032,35000000,1614.665994024938,-2248.951391668876,2.521547338666267
5.799920236748689,32.28409531355948,-85.49807122864443,sfs,,0.34311448166772607,0.059,34000000,1576.3349484150508,-2349.7791524047148,2.8999601183743446
10.764349685486872,32.29875747706871,-85.49778359047487,sfs,,0.4681009768064541,0.043,68000000,1611.3336303163187,-2341.464172562176,5.382174842743436
7.194809053707439,32.27477632618962,-85.49725435948822,sfs,,0.2522153581667226,0.035,53000000,1554.4371060041165,-2324.756741471632,3.5974045268537194
4.230176292376722,32.27461761207104,-85.4978030495887,sfs,,0.21403983887557843,0.051,24000000,1553.8703238839541,-2341.3895094107247,2.115088146188361
8.268658204780257,32.3083198936619,-85.49492149979264,sfs,,0.36082139031987026,0.044,59000000,1635.130190191052,-2254.9521015654263,4.1343291023901285
4.102186427204295,32.325211926917504,-85.49430322230677,sfs,,0.13081779175445263,0.032,30000000,1675.5905344809694,-2236.6917182801544,2.0510932136021474
4.448158417664639,32.34394134904288,-85.49478790217422,sfs,,0.14875409463820688,0.033,30000000,1720.0187419881695,-2251.940968055845,2.2240792088323196
5.705415099159023,32.33372452398905,-85.49420558578308,sfs,,0.20780333292168507,0.036,40000000,1695.903950559025,-2233.9809439206065,2.8527075495795113
5.169736403264328,32.38863623443949,-85.4954939455368,sfs,,0.35621452519535524,0.069,16000000,1826.1826639262206,-2274.7275934750005,2.584868201632164
5.961304568396206,32.39350192352697,-85.4948750078821,sfs,,0.30429740911222325,0.051,40000000,1838.0213542387937,-2256.1160956479957,2.980652284198103
4.326690765316608,32.37266545420182,-85.49608044571279,sfs,,0.26539823171970056,0.061,17000000,1787.9188875037235,-2292.008585608003,2.163345382658304
5.378055938254439,32.37404137829109,-85.49594942498565,sfs,,0.2781764728761118,0.052,40000000,1791.2469712919958,-2288.0787759025793,2.6890279691272196
5.494184802580984,32.371689355086616,-85.49727973923176,sfs,,0.1373696761447718,0.025,40000000,1785.1203261467674,-2328.341769856826,2.747092401290492
4.536951917839705,32.38222752030525,-85.49780747910805,sfs,,0.1573686667397851,0.035,35000000,1809.9933854099484,-2344.672820727166,2.2684759589198524
4.590181468265674,32.37904911611369,-85.49778783662829,sfs,,0.18731877099617122,0.041,35000000,1802.436332698383,-2343.9773635660495,2.295090734132837
3.052773550122011,32.34852073850414,-85.49711633152349,sfs,,0.22274291479061503,0.073,5000000,1730.0327911735346,-2322.6786275917125,1.5263867750610054
2.8994025176663265,32.35065762203768,-85.49718469725718,sfs,,0.1740703076329737,0.06,10000000,1735.0933007122705,-2324.8159552085717,1.4497012588331633
15.81334750434593,32.35658141744155,-85.49791579868602,sfs,,0.42461528339481447,0.027,110000000,1748.9111118467645,-2347.163158555163,7.906673752172965
4.161463452283538,32.33904158207204,-85.49437847892771,sfs,,0.20108420882115752,0.048,27000000,1708.5038532984943,-2239.380710300024,2.080731726141769
3.315366593593299,32.32805550523826,-85.49731485761612,sfs,,0.13221649512979639,0.04,19000000,1681.2417267464593,-2328.090823207418,1.6576832967966495
4.618042890437015,32.29913157163,-85.49902352421928,sfs,,0.29359230716363527,0.064,20000000,1611.780953418424,-2379.071023237656,2.3090214452185074
6.748989117406386,32.27938152267797,-85.49892678379926,sfs,,0.2569769841447851,0.038,46000000,1564.819292961588,-2375.5919505926727,3.374494558703193
6.977884907128154,32.2762627469421,-85.49870083416481,sfs,,0.38345997614669614,0.055,46000000,1557.4760079163716,-2368.6561311711416,3.488942453564077
10.03953173559123,32.2658946930929,-85.49874497023784,sfs,,0.5805632855872318,0.058,68000000,1532.7883822824297,-2369.7156755517617,5.019765867795615
6.159695128888965,32.29011115144799,-85.49841541209953,sfs,,0.2546115054165057,0.041,46000000,1590.5313046319552,-2360.3809884488705,3.0798475644444827
3.1035095323916093,32.295854395315054,-85.49811799554594,sfs,,0.21208130060222175,0.068,7000000,1604.304944441026,-2351.522551306818,1.5517547661958047
6.161291481945238,32.301200314869746,-85.49808056097501,sfs,,0.3080024823793792,0.05,46000000,1617.0415023057153,-2350.537298126753,3.080645740972619
5.105288276655938,32.311831113026756,-85.49529339214334,sfs,,0.23417189120209514,0.046,35000000,1643.3573127980515,-2266.3284636285057,2.552644138327969
9.009059737723932,32.28273825555949,-85.49518165192568,sfs,,0.6462348871955328,0.072,43000000,1574.1127140226356,-2262.1260612653246,4.504529868861966
8.688004282703425,32.27630738663482,-85.49546254923543,sfs,,0.5038508575853484,0.058,59000000,1558.7004108201634,-2270.467995308132,4.344002141351712
10.433322965151874,32.268382857788325,-85.49662510255095,sfs,,0.6125379085178793,0.059,68000000,1539.4324844770701,-2305.504693800174,5.216661482575937
4.089987898836118,32.26460117295103,-85.49651279608348,sfs,,0.372087222232949,0.091,1000000,1530.4672293678905,-2301.9984044459916,2.044993949418059
7.195177540266864,32.27734695383003,-85.49750544111677,sfs,,0.36489832929783006,0.051,53000000,1560.4694914167646,-2332.4395466239507,3.597588770133432
4.769094083465875,32.27448105757571,-85.49673948625792,sfs,,0.2552330731168695,0.054,30000000,1553.911525877176,-2309.1370729460373,2.3845470417329375
7.555473272012438,32.2600751404956,-85.49900015178616,sfs,,0.27157174706462683,0.036,53000000,1518.8539068973503,-2377.2986667273985,3.777736636006219
4.139395493671501,32.26226018741155,-85.4993727918955,sfs,,0.19432645495908218,0.047,28000000,1523.9273688294527,-2388.655509828032,2.0696977468357507
5.914243743543075,32.25526069541556,-85.49898212917127,sfs,,0.3945448480772029,0.067,24000000,1507.4038321511025,-2376.6254475757605,2.9571218717715375
4.9747893907393355,32.259883870641616,-85.49882036575862,sfs,,0.31979272584521823,0.064,20000000,1518.4592977077234,-2371.842230673908,2.4873946953696677
11.793901698558493,32.260735189269624,-85.49697918464567,sfs,,0.6414594752986886,0.054,81000000,1521.105744309135,-2316.037370120861,5.896950849279246
11.856184367057843,32.25410752392077,-85.49628569134835,sfs,,0.8105835626047337,0.068,81000000,1505.5593148564506,-2294.8350978519907,5.928092183528921
9.864009492890576,32.26282741315266,-85.49490844170867,sfs,,0.6156482591031818,0.062,68000000,1526.7867705075892,-2253.304833667719,4.932004746445288
5.48172685231621,32.29135571970679,-85.49469589249534,sfs,,0.27391735722267185,0.05,40000000,1594.8070241501257,-2247.634744541685,2.740863426158105
5.279048740619995,32.30390990370448,-85.49478752287567,sfs,,0.28620190041510796,0.054,40000000,1624.6753291869968,-2250.764700114939,2.6395243703099975
3.3722587929949683,32.271445932814736,-85.49529604690773,sfs,,0.18815666430782585,0.056,15000000,1547.1804841082676,-2265.2880578865834,1.6861293964974842
6.792159345502975,32.24295941850053,-85.49601786396015,sfs,,0.4464928281977336,0.066,34000000,1479.103864952077,-2286.4246987478787,3.3960796727514877
8.477127267799595,32.237678436277086,-85.49673969872606,sfs,,0.49511683946820995,0.058,59000000,1466.294741619415,-2308.176580072229,4.238563633899798
6.029077092591662,32.251999386740636,-85.4978692419856,sfs,,0.3063101081734203,0.051,40000000,1500.0134333118851,-2342.7956731828835,3.014538546295831
5.171466510830835,32.24999428603357,-85.49819708685511,sfs,,0.23677217049043975,0.046,35000000,1495.1323880055045,-2352.68419474031,2.5857332554154175
4.916958540711424,32.23122567733553,-85.49922241167194,sfs,,0.2834226365248469,0.058,26000000,1450.1342394760188,-2383.2928140724493,2.458479270355712
3.860335508805024,32.213259482177726,-85.49943461953058,sfs,,0.2561935156572872,0.066,10000000,1407.3188161334451,-2389.2807211272084,1.930167754402512
8.727034423274812,32.208828680717694,-85.49879677433603,sfs,,0.5827494938639575,0.067,58000000,1396.9740739903693,-2369.832031251845,4.363517211637406
6.017844279236549,32.20706391738273,-85.49976133555775,sfs,,0.5287629710046531,0.088,3000000,1392.476718585074,-2399.0364326649697,3.0089221396182744
9.487641720648693,32.20097308805864,-85.49896846923275,sfs,,0.5188261973371482,0.055,68000000,1378.2279993686536,-2374.848479643089,4.743820860324346
12.295608629212413,32.20351119718683,-85.49834118926304,sfs,,0.5965521919415551,0.049,81000000,1384.460109361616,-2355.889206712393,6.147804314606207
9.174425706656807,32.206808621459906,-85.49775197400794,sfs,,0.5822434488864019,0.063,59000000,1392.4894908540748,-2338.1027925509634,4.587212853328404
5.080421352906235,32.224094341527376,-85.4984916287088,sfs,,0.1980615801858221,0.039,35000000,1433.3979895544483,-2360.955356314461,2.5402106764531176
2.7824656542258603,32.226883908054035,-85.49856105029828,sfs,,0.1794422664333979,0.064,6000000,1440.0144631483956,-2363.13006632627,1.3912328271129302
9.247358076035262,32.22047592029598,-85.4959827789219,sfs,,0.3281990012037568,0.035,59000000,1425.5792408779769,-2284.792736377486,4.623679038017631
5.142756097438877,32.22957861188433,-85.49504566341216,sfs,,0.17497349919176486,0.034,35000000,1447.5544380273645,-2256.6053158979757,2.5713780487194384
23.062658013532975,32.23730072294794,-85.49486416681538,sfs,,1.5126503618785136,0.066,150000000,1466.0045322404521,-2251.2977620731735,11.531329006766487
7.205197552777148,32.23894171836144,-85.49439909125763,sfs,,0.2662659873949451,0.037,53000000,1470.064340623091,-2237.2378289420344,3.602598776388574
8.645021374713895,32.246950622184066,-85.49471643849286,sfs,,0.24293668092741427,0.028,59000000,1489.0365650932524,-2247.0664688518727,4.322510687356948
4.65199235230595,32.24873515652379,-85.49437983976206,sfs,,0.20944317881821917,0.045,35000000,1493.3982827091395,-2236.9065665111943,2.325996176152975
3.5071254422947704,32.260477647331044,-85.49582375555921,sfs,,0.23026149984798394,0.066,10000000,1520.8819611112563,-2280.9962156202255,1.7535627211473852
3.2018545321158145,32.29057609074328,-85.49735845774187,sfs,,0.187301490946993,0.058,11000000,1592.0106972330777,-2328.345610088751,1.6009272660579073
2.2539733045062427,32.326276375265785,-85.49852185801286,sfs,,0.10957694271473883,0.049,8000000,1676.5581249921147,-2364.6364192283418,1.1269866522531213
3.999792611117624,32.242846534434676,-85.49734023138052,sfs,,0.2340424309441005,0.059,18000000,1478.4018074099913,-2326.5180888178515,1.999896305558812
10.250469148579015,32.25139518163986,-85.49487308771157,sfs,,0.5643385495550319,0.055,68000000,1499.5705397767597,-2251.931870301555,5.125234574289507
3.8557125060263866,32.23426965746968,-85.50011245854756,sfs,,0.2807986014495327,0.073,7000000,1457.0895529405502,-2410.3574947095317,1.9278562530131933
7.051953636949013,32.23239336178231,-85.49416856333177,sfs,,0.32306210154456494,0.046,53000000,1454.5406558484772,-2230.08124219247,3.5259768184745064
8.54053675298224,32.21517322426351,-85.49465462983883,sfs,,0.46056486503039196,0.054,59000000,1413.3685754876858,-2244.389988756958,4.27026837649112
28.722852262914728,32.1963791781357,-85.49665059114508,sfs,,1.7737689175937703,0.062,214000000,1367.9990998943895,-2304.456398250451,14.361426131457364
7.5456341439207515,32.188854956221405,-85.49659166463536,sfs,,0.46068124708926916,0.061,53000000,1350.1031074175628,-2302.4917224228907,3.7728170719603757
5.476014031761171,32.19013382672579,-85.49730971513686,sfs,,0.26865081394316803,0.049,40000000,1352.9325773773685,-2324.294442150011,2.7380070158805854
7.8102323896864725,32.201380619075486,-85.49872094107481,sfs,,0.3604411202686606,0.046,53000000,1379.2734338999107,-2367.3527491884793,3.9051161948432362
4.588650053777166,32.1978146627206,-85.49825525082827,sfs,,0.26029505288170185,0.057,27000000,1370.9290506504974,-2353.1468508854887,2.294325026888583
5.273167970386827,32.179572809982695,-85.49963141842524,sfs,,0.2487131957323072,0.047,40000000,1327.1094139503982,-2394.446705958102,2.6365839851934134
7.3011277617816885,32.18557970205513,-85.49560720358372,sfs,,0.266946910200204,0.037,53000000,1342.598106370391,-2272.564270873849,3.6505638808908443
8.928094211142087,32.16031738963589,-85.49662257480385,sfs,,0.5869020333411754,0.066,59000000,1282.1511690367224,-2302.775507890035,4.464047105571043
4.976416709740164,32.16466531998946,-85.49657807086146,sfs,,0.30774845058840583,0.062,22000000,1292.5155573393542,-2301.52344172056,2.488208354870082
8.911052558885137,32.14956495014204,-85.49790783745476,sfs,,0.4891793516153484,0.055,59000000,1256.1936456690241,-2341.5098914679475,4.4555262794425685
9.179498073837468,32.13758942977458,-85.49885057231874,sfs,,0.5684392922812549,0.062,59000000,1227.4335786046388,-2369.8368702646826,4.589749036918734
18.351036074678333,32.113872647395965,-85.49876972345322,sfs,,1.3238699985613493,0.072,128000000,1171.0167125488488,-2366.8905096216845,9.175518037339167
4.8578396024361625,32.16218416132929,-85.49971067644597,sfs,,0.18647614210476604,0.038,35000000,1285.7152234011162,-2396.4547282738113,2.4289198012180813
5.2252712090511935,32.16540908772992,-85.49791090053917,sfs,,0.334688817121787,0.064,27000000,1293.9041043515185,-2341.9542562714087,2.6126356045255967
7.242266236582013,32.168673458788895,-85.49802882787026,sfs,,0.4706326747073035,0.065,48000000,1301.6397379263726,-2345.603756540074,3.6211331182910067
11.455089325047114,32.17437668952252,-85.49797287316959,sfs,,0.43687786297687126,0.038,81000000,1315.23016825196,-2344.03693224059,5.727544662523557
8.158564366459412,32.137990289553464,-85.49749729459911,sfs,,0.23881265378167882,0.029,59000000,1228.7560231236964,-2328.811150682855,4.079282183229706
13.298780909771962,32.14343995513603,-85.49653389690715,sfs,,0.5522803086005297,0.042,95000000,1241.993360394199,-2299.7160121546385,6.649390454885981
22.612319259747537,32.14609343555788,-85.4962172575785,sfs,,1.5415142331148672,0.068,150000000,1248.3985469967954,-2290.1723253070622,11.306159629873768
12.04050016834319,32.14703310796707,-85.4953896466054,sfs,,0.726581488013835,0.06,81000000,1250.8652753864255,-2265.097849789926,6.020250084171595
10.233266682482,32.1391205716118,-85.4953544331368,sfs,,0.6652682463545716,0.065,68000000,1232.031350917137,-2263.859197307441,5.116633341241
15.145424217744875,32.12708883617732,-85.49579828258163,sfs,,0.9439087192886291,0.062,110000000,1203.2594436609904,-2277.0627798217733,7.572712108872437
5.417724797947404,32.13200833524334,-85.49589785570463,sfs,,0.3259125480308285,0.06,32000000,1214.9472865499656,-2280.1855438065004,2.708862398973702
4.991493265050766,32.13356315691741,-85.49580331027182,sfs,,0.25567024153860984,0.051,33000000,1218.6751765858905,-2277.3516378701806,2.495746632525383
9.727832660569614,32.14943090167946,-85.49435272158861,sfs,,0.5881574510231076,0.06,68000000,1256.8642073746523,-2233.708419426116,4.863916330284807
15.163950790858198,32.120263360882895,-85.49420580773504,sfs,,1.1395595398917067,0.075,110000000,1187.4249270098305,-2228.6334714252466,7.581975395429099
8.727706227631815,32.12387430863227,-85.49435732635646,sfs,,0.42757121495924366,0.049,59000000,1195.9864700131254,-2233.302720980783,4.363853113815908
5.760511610565707,30.29756327559094,-85.5072534655436,sfs,,0.14081042351972428,0.024,40000000,-3145.204566231716,-2655.3675842346324,2.8802558052828533
5.312059793429346,30.295624679397292,-85.5071868816236,sfs,,0.18581211382388574,0.035,40000000,-3149.8547093152706,-2653.455233385382,2.656029896714673
2.8283012557945155,30.328435104918107,-85.5083662399325,sfs,,0.034235636082485144,0.012,18000000,-3071.1338884716106,-2687.4324464535594,1.4141506278972578
4.496340949127134,30.323228786516385,-85.50709252066537,sfs,,0.06672798690033233,0.015,35000000,-3084.366916304351,-2649.0975672748377,2.248170474563567
4.175936795528087,30.344689536477993,-85.50505879358037,sfs,,0.248443323365791,0.059,18000000,-3034.771948046681,-2586.3011389372596,2.0879683977640435
3.020627102270741,30.32939348167064,-85.50563884898745,sfs,,0.11859549133077962,0.039,20000000,-3070.718105129092,-2604.6984196699004,1.5103135511353705
7.645493758523438,30.345739127545723,-85.50945807143151,sfs,,0.10925907616820041,0.014,53000000,-3029.3167456949473,-2719.613889142498,3.822746879261719
3.2669116448749813,30.544945475703752,-85.51009195447233,sfs,,0.23018228487944725,0.07,6000000,-2556.1091126062083,-2729.152026108147,1.6334558224374907
3.6861173332315795,30.628575213505947,-85.50711868968304,sfs,,0.3310550842406883,0.09,1000000,-2359.177268918172,-2635.4311895858377,1.8430586666157898
5.283892673022219,30.620001797916924,-85.50753778002986,sfs,,0.4271662496676072,0.081,7000000,-2379.3179084034873,-2648.4909231448787,2.6419463365111095
3.4660391070179433,30.619312739663876,-85.50599660140291,sfs,,0.2860144135829614,0.083,2000000,-2381.769373060243,-2601.792818129183,1.7330195535089716
8.479497476397437,30.627041620846196,-85.50656403975243,sfs,,0.5100125826402291,0.06,59000000,-2363.1106803994694,-2618.6778441091465,4.239748738198719
2.8574385794964936,30.611346628625178,-85.50638511726652,sfs,,0.16666795679611823,0.058,8000000,-2400.4866942536487,-2613.903535720546,1.4287192897482468
3.983671600261069,30.62101449759428,-85.50941173325322,sfs,,0.34069044563329953,0.086,2000000,-2375.9235434649836,-2705.265008197317,1.9918358001305345
4.44243421391647,30.61968061544507,-85.51068444510436,sfs,,0.5215603677406762,0.117,0,-2378.41708371391,-2743.90724815362,2.221217106958235
6.645569369253081,30.614468005463944,-85.50908446989867,sfs,,0.41362596287581255,0.062,40000000,-2391.6376356426795,-2695.6143034797155,3.3227846846265403
5.986637038669967,30.611921315744386,-85.50901885940307,sfs,,0.36702864255858003,0.061,31000000,-2397.718398099162,-2693.7311833971444,2.9933185193349834
4.069496199070521,30.61957646302837,-85.50908555286415,sfs,,0.45923290680366335,0.113,0,-2379.509639449656,-2695.4351070613384,2.0347480995352605
4.544670621346846,30.640940022601292,-85.50853987069202,sfs,,0.30636867350949615,0.067,18000000,-2329.074958176259,-2678.0155556925592,2.272335310673423
12.313036633515173,30.63517737269565,-85.51053354190417,sfs,,1.1603803475873065,0.094,19000000,-2341.7194573282577,-2738.695708300129,6.1565183167575865
4.6740266453721215,30.657248898054007,-85.5087268817572,sfs,,0.33998038974095834,0.073,12000000,-2290.2576443047383,-2683.030177946021,2.3370133226860608
6.532322328078881,30.684846144578717,-85.51099235798108,sfs,,0.46226554180884705,0.071,25000000,-2223.6159968448364,-2750.6340012076607,3.2661611640394406
6.669193112299297,30.671667721454792,-85.51064806117945,sfs,,0.45902355841917597,0.069,29000000,-2255.0613124598117,-2740.708616216518,3.3345965561496484
3.7949297135305375,30.67660006002323,-85.50776831394006,sfs,,0.21718785859320633,0.057,15000000,-2244.791856271772,-2653.203731870601,1.8974648567652688
4.315535133524878,30.697234262735932,-85.50883404231891,sfs,,0.26572723656227026,0.062,16000000,-2195.2713249122307,-2684.7189371915542,2.157767566762439
4.017215434026059,30.70848063298738,-85.50979940816394,sfs,,0.37659517419069743,0.094,0,-2168.1052648913737,-2713.561456970009,2.0086077170130294
7.322977138195131,30.71669919588512,-85.50880627980733,sfs,,0.4956958813172605,0.068,41000000,-2149.0712633248145,-2683.1415549893045,3.6614885690975654
3.7825442315537594,30.71007930897922,-85.50867702447673,sfs,,0.29491906268413004,0.078,4000000,-2164.850383323485,-2679.4710185792333,1.8912721157768797
4.784451109272421,30.724261051681065,-85.50818612050483,sfs,,0.38607557116392854,0.081,5000000,-2131.4115060825065,-2664.0569578152385,2.3922255546362106
4.524624072613659,30.729312289153714,-85.5088060153116,sfs,,0.3187418219722531,0.07,15000000,-2119.125276905313,-2682.6652057816627,2.2623120363068296
4.557676373800725,30.73236201374426,-85.50961051810371,sfs,,0.4172331548306829,0.092,1000000,-2111.5070776537636,-2706.945277509113,2.2788381869003627
6.316342640982191,30.73597715977877,-85.50984024583295,sfs,,0.5721997872906286,0.091,2000000,-2102.8181172172344,-2713.7780301893854,3.1581713204910953
5.63879701093072,30.73530782094956,-85.50969649090526,sfs,,0.5884134301659287,0.104,0,-2104.474139040972,-2709.4439112236214,2.81939850546536
4.278488130697523,30.733969968499277,-85.50666534398357,sfs,,0.2858788036646729,0.067,13000000,-2109.0696135157336,-2617.5892812767715,2.1392440653487617
6.707061952426758,30.737691507356697,-85.50679949351374,sfs,,0.4316709844961224,0.064,37000000,-2100.1671008056865,-2621.520391637291,3.353530976213379
6.632534367765772,30.737343873851806,-85.50603004185763,sfs,,0.29355365090123087,0.044,46000000,-2101.3518582699476,-2598.2034852839565,3.316267183882886
3.2633669352762813,30.746413041989705,-85.50585445466967,sfs,,0.19791826088476228,0.061,9000000,-2079.8874628739536,-2592.5498314403367,1.6316834676381406
5.248317419686351,30.7674921742514,-85.5059698214435,sfs,,0.41023289910481253,0.078,10000000,-2029.7559399084564,-2595.29414427776,2.6241587098431753
7.223025154578389,30.756698903077464,-85.50697162134217,sfs,,0.4892712561722874,0.068,41000000,-2054.940611303484,-2626.052231983741,3.6115125772891945
5.146403345184749,30.79079394352505,-85.50641401329742,sfs,,0.46915481459836883,0.091,1000000,-1974.2022642599186,-2607.9504543488392,2.5732016725923743
